PROPERTY_TYPE,CITY,LOCALITY_NAME,BEDROOM_NUM,FURNISH,MIN_AREA_SQFT,MAX_AREA_SQFT,PRICE_PER_UNIT_AREA,PRICE,AGE,TOTAL_FLOOR,FLOOR_NUM,BALCONY_NUM,FACING,PROP_ID,AMENITIES,FEATURES,IS_PREMIUM
Residential Apartment,Thane,Ghodbunder Road,4,0,1767,1767,10508,18567636,20,9,7,2,6,PROP08460,"21,25,23,45","8,1,30",False
Residential Apartment,Mumbai South West,Khar West,2,0,800,800,22316,17852800,5,5,4,1,7,PROP08461,"29,12,46,32,47,17,21","28,1",False
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,3,0,1113,1113,19870,22115310,0,24,1,2,3,PROP08462,"21,29,45,46,1,47,44,41",1,True
Residential Apartment,South Mumbai,Worli,3,0,1182,1182,92249,109038318,15,4,4,1,3,PROP08463,"25,47,40,21,26,19,32,29","1,30",False
Residential Apartment,Thane,Manpada,4,0,1926,1926,10176,19598976,0,1,1,2,8,PROP08464,"26,29,21,19","1,9,8,17",False
Residential Land,Mira Road And Beyond,Vasai,5,2,2968,2968,9309,27629112,3,11,4,3,7,PROP08465,"23,47,1,32","20,19",True
Residential Apartment,Thane,Thane East,2,2,916,916,16163,14805308,2,19,17,2,5,PROP08466,"29,45,19,47,1,41","8,9",False
Independent House/Villa,Mumbai South West,Juhu,3,0,1111,1111,35857,39837127,2,2,1,0,3,PROP08467,"47,41,21,42",6,True
Residential Apartment,Mumbai Andheri-Dahisar,Kandivali West,1,2,528,528,21668,11440704,3,28,18,2,7,PROP08468,"42,19,46,29,26,47,44,17","19,30,20,1",False
Residential Apartment,Mumbai South West,Khar West,5,2,3726,3726,39242,146215692,4,17,9,1,6,PROP08469,"47,17,40,41,32",9,False
Serviced Apartments,Mumbai Andheri-Dahisar,Malad West,2,1,888,888,17020,15113760,0,13,4,1,1,PROP08470,"42,41,19,26,46","28,19",True
Residential Apartment,Thane,Thane West,4,0,1686,1686,19730,33264780,4,5,1,1,4,PROP08471,"19,23,12,41,40,29,21","20,17",False
Residential Apartment,Central Mumbai suburbs,Mulund West,3,1,1124,1124,15667,17609708,3,5,3,3,6,PROP08472,"24,21,32","8,30",False
Residential Apartment,Central Mumbai suburbs,Mulund West,4,1,1846,1846,26372,48682712,3,7,4,2,5,PROP08473,"41,12,45,21,26,42,29,24,46","1,30,19",False
Residential Apartment,Thane,Majiwada,1,0,625,625,17252,10782500,10,13,6,1,5,PROP08474,"32,1,21,19","9,8",False
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,1,2,502,502,20042,10061084,2,17,7,1,5,PROP08475,"40,17,45","8,19",False
Studio Apartment,Thane,Majiwada,1,0,648,648,18027,11681496,1,27,8,1,4,PROP08476,"12,32,46,19,25,1,26,24,17","8,9",True
Residential Apartment,Mumbai Andheri-Dahisar,Andheri East,4,0,2062,2062,18089,37299518,0,4,4,2,4,PROP08477,"41,29,1",8,False
Independent House/Villa,Mumbai Andheri-Dahisar,Goregaon East,4,0,1578,1578,20720,32696160,0,23,19,1,6,PROP08478,"42,24,46,41,25,21,1,44,45",6,True
Residential Apartment,Thane,Majiwada,5,2,3277,3277,10654,34913158,15,22,15,1,5,PROP08479,"42,26,44,29,1,25",28,False
Residential Apartment,Mumbai Andheri-Dahisar,Malad West,3,0,1323,1323,23704,31360392,10,7,7,2,5,PROP08480,"45,46,23,19,17,29","6,9",True
Residential Apartment,Mumbai South West,Khar West,2,2,904,904,30978,28004112,0,2,2,1,7,PROP08481,"42,45,1,24,21,19,32,23,47",1,False
Residential Apartment,Central Mumbai suburbs,Vikhroli,4,2,1889,1889,19303,36463367,3,23,10,2,6,PROP08482,"42,21,25,40,1,12,41,17",20,False
Residential Apartment,Mumbai Beyond Thane,Kalyan,1,0,313,313,7983,2498679,3,28,2,3,1,PROP08483,"12,44,21,17,41,24,40,42","17,20",False
Independent House/Villa,South Mumbai,Worli,4,2,1469,1469,55244,81153436,2,4,1,3,1,PROP08484,"23,47,32,25,42",17,True
Residential Apartment,Mira Road And Beyond,Mira Road,1,2,489,489,12759,6239151,5,14,4,1,4,PROP08485,"29,17,25","6,28",False
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,3,1,1011,1011,17117,17305287,0,16,1,1,1,PROP08486,"19,29,41","6,19",False
Residential Apartment,Navi Mumbai,Panvel,3,2,1199,1199,11354,13613446,1,10,6,0,5,PROP08487,"47,29,25,1,24","28,6,30",False
Residential Apartment,Mumbai Andheri-Dahisar,Andheri West,2,2,683,683,21876,14941308,0,27,5,1,5,PROP08488,"41,45,46,47","20,17",False
Residential Apartment,Thane,Majiwada,4,0,1680,1680,11692,19642560,15,16,2,2,6,PROP08489,"24,23,25,44",30,False
Residential Apartment,Mumbai Andheri-Dahisar,Andheri East,3,1,1168,1168,13444,15702592,15,25,15,1,3,PROP08490,"25,46,26,19","30,1,20",False
Residential Apartment,Thane,Thane West,2,0,686,686,18406,12626516,7,16,12,1,7,PROP08491,"24,45,12,46,25,21,40","1,6,20,17",False
Residential Apartment,Central Mumbai suburbs,Bhandup West,3,0,990,990,22781,22553190,1,10,5,0,7,PROP08492,"32,42,40,29,25","20,8,19",False
Farm House,Navi Mumbai,Belapur,3,2,1143,1143,17368,19851624,0,6,2,2,4,PROP08493,"47,26,44,42,17,19,24,46","1,19,6,8",True
Independent House/Villa,South Mumbai,Worli,3,1,1279,1279,87447,111844713,1,18,6,0,1,PROP08494,"26,21,41,19,42,17,1","9,6,28,17",False
Residential Apartment,Mumbai Harbour,Wadala,3,1,1248,1248,22331,27869088,2,7,6,1,8,PROP08495,"40,25,26,47","28,8,20,9",True
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,3,1,914,914,20478,18716892,10,25,7,1,8,PROP08496,"25,29,23,17",6,False
Independent House/Villa,South Mumbai,Parel,4,2,2028,2028,63201,128171628,15,21,4,2,1,PROP08497,"24,42,40,19,17","17,30",False
Residential Apartment,Thane,Ghodbunder Road,2,2,854,854,19166,16367764,10,1,1,2,7,PROP08498,"29,12,1,24,26",8,False
Residential Apartment,Navi Mumbai,Panvel,2,0,676,676,12730,8605480,20,19,9,2,7,PROP08499,"40,17,24,23,19","6,1,19",False
Residential Apartment,Mira Road And Beyond,Bhayander East,4,0,1298,1298,10608,13769184,2,6,1,1,7,PROP08500,"47,1,25,42,26",19,False
Residential Apartment,Central Mumbai suburbs,Vikhroli,2,1,588,588,28086,16514568,2,20,16,2,2,PROP08501,"29,25,40,17,24","19,30,28",True
Independent/Builder Floor,Mumbai Harbour,Sewri,2,0,903,903,16571,14963613,2,14,13,1,3,PROP08502,"26,45,23,40,17,19",8,True
Residential Apartment,Navi Mumbai,Airoli,2,0,744,744,13945,10375080,4,8,8,2,8,PROP08503,"47,23,44,12,32,45,24","8,1",False
Independent House/Villa,Thane,Majiwada,5,2,2867,2867,17014,48779138,15,7,1,3,2,PROP08504,"41,42,40","8,1,19,17",False
Independent/Builder Floor,Mumbai Andheri-Dahisar,Kandivali West,3,1,1287,1287,16521,21262527,15,28,11,1,6,PROP08505,"19,23,32,45,17,41,1,47","8,9",False
Independent/Builder Floor,Mira Road And Beyond,Vasai,3,0,866,866,11359,9836894,20,28,1,1,2,PROP08506,"47,25,12,40,42,21","17,30",True
Residential Apartment,Central Mumbai suburbs,Mulund West,1,0,319,319,23333,7443227,0,15,6,3,2,PROP08507,"42,29,19","20,28",False
Residential Apartment,Mumbai Andheri-Dahisar,Kandivali West,3,0,989,989,14889,14725221,7,2,2,1,7,PROP08508,"26,45,19,47,17,32,1,42",28,False
Residential Apartment,Mumbai Andheri-Dahisar,Dahisar East,3,0,880,880,13959,12283920,7,28,12,3,6,PROP08509,"47,45,24","28,17",False
Residential Land,Navi Mumbai,Airoli,1,0,412,412,12504,5151648,0,12,2,1,8,PROP08510,"41,42,47","9,28",True
Residential Apartment,Mumbai South West,Santacruz West,3,1,1136,1136,28629,32522544,0,20,10,1,5,PROP08511,"41,45,12,44,32,23,21,42","20,28,1,30",False
Residential Apartment,Mumbai South West,Santacruz West,2,2,565,565,31900,18023500,20,6,2,2,1,PROP08512,"45,47,19","8,20,28,30",False
Residential Apartment,Mira Road And Beyond,Naigaon,3,0,935,935,10692,9997020,3,13,2,2,1,PROP08513,"26,29,45","20,17,28,8",False
Serviced Apartments,Mira Road And Beyond,Bhayander West,1,2,455,455,11652,5301660,5,14,4,2,5,PROP08514,"44,29,23,25,47,41,1","6,9,28",False
Farm House,Central Mumbai suburbs,Powai,4,2,2051,2051,25253,51793903,0,23,7,1,5,PROP08515,"21,42,44,45,26","19,1",True
Serviced Apartments,Mumbai Andheri-Dahisar,Borivali West,3,2,971,971,14683,14257193,0,28,28,1,7,PROP08516,"42,12,46","17,9,28,1",False
Residential Apartment,Mira Road And Beyond,Naigaon,5,1,3776,3776,9381,35422656,2,26,12,1,4,PROP08517,"46,42,44,1,25,41,12,26","6,9",False
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,2,0,866,866,18684,16180344,1,10,4,2,7,PROP08518,"46,26,44,1,21,23",17,False
Residential Apartment,Mumbai Andheri-Dahisar,Kandivali West,4,2,1240,1240,18632,23103680,7,29,16,2,5,PROP08519,"32,23,47,44","19,20,17",False
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,2,0,707,707,19057,13473299,0,29,3,1,8,PROP08520,"12,44,45,24","8,19",False
Residential Apartment,Mumbai Andheri-Dahisar,Goregaon East,2,2,884,884,24791,21915244,3,25,21,2,7,PROP08521,"40,19,47,23,46,26,12,44","8,20,17,6",False
Farm House,Mumbai Andheri-Dahisar,Kandivali West,4,1,2174,2174,24859,54043466,0,17,16,0,4,PROP08522,"25,44,32,21,45,42,46,29","19,20",True
Independent/Builder Floor,South Mumbai,Dadar West,2,2,616,616,59003,36345848,15,16,6,2,5,PROP08523,"46,25,29,41,45,21,24,47","6,20,1,28",False
Residential Apartment,Thane,Majiwada,2,1,763,763,12211,9316993,3,2,1,2,2,PROP08524,"29,24,1,42,17,47","20,8",False
Serviced Apartments,Central Mumbai suburbs,Bhandup West,2,0,680,680,26739,18182520,2,14,8,2,6,PROP08525,"44,23,19,24,25,45",19,False
Residential Apartment,Central Mumbai suburbs,Vikhroli,2,0,938,938,21918,20559084,2,11,3,1,8,PROP08526,"41,19,21,12","20,9,17",False
Serviced Apartments,Mumbai Andheri-Dahisar,Malad West,1,1,344,344,19952,6863488,0,27,12,0,2,PROP08527,"47,29,24,21,42,44,23,32,19","20,6,28,1",False
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,3,2,1016,1016,17202,17477232,4,24,20,2,3,PROP08528,"45,44,24",20,False
Residential Land,Mira Road And Beyond,Vasai,4,1,1958,1958,9137,17890246,2,13,13,2,5,PROP08529,"25,23,24,41,32,40,19","8,19,9,20",False
Independent House/Villa,Mumbai Andheri-Dahisar,Goregaon East,3,2,1387,1387,18000,24966000,5,25,17,1,5,PROP08530,"23,25,29,45,32,40,24","9,20,19",True
Residential Apartment,Navi Mumbai,Airoli,4,1,1522,1522,8708,13253576,4,19,15,0,5,PROP08531,"26,25,42,46,29",28,False
Independent House/Villa,Central Mumbai suburbs,Bhandup West,4,1,1317,1317,25312,33335904,1,11,10,1,6,PROP08532,"24,1,44,45",30,False
Residential Apartment,Navi Mumbai,Panvel,3,0,1258,1258,17719,22290502,4,20,2,0,3,PROP08533,"24,19,25","17,30,8",False
Residential Apartment,Mira Road And Beyond,Mira Road,3,0,1014,1014,14524,14727336,3,2,1,3,1,PROP08534,"45,32,44,1,42,47,23,29","17,28,9,30",False
Farm House,Thane,Majiwada,4,1,1272,1272,14985,19060920,20,5,1,2,2,PROP08535,"24,26,1,25,29,45,17",6,False
Residential Apartment,South Mumbai,Colaba,2,1,839,839,57021,47840619,1,2,2,1,8,PROP08536,"25,44,19,23,46,21,32","20,17,9,19",False
Residential Apartment,Navi Mumbai,Vashi,2,0,715,715,12355,8833825,1,18,11,2,5,PROP08537,"44,46,32,42,41,26","30,28,6",False
Residential Apartment,Mumbai South West,Bandra West,3,1,1135,1135,22416,25442160,7,6,2,1,3,PROP08538,"47,32,24,1,41","9,30,17",False
Residential Apartment,Central Mumbai suburbs,Mulund West,2,2,600,600,26351,15810600,2,16,10,1,7,PROP08539,"42,45,19,26","6,9,1,8",True
Studio Apartment,Mumbai Andheri-Dahisar,Kandivali West,1,0,320,320,17289,5532480,0,8,8,1,7,PROP08540,"17,25,46","28,20,6",True
Independent House/Villa,Mumbai Andheri-Dahisar,Goregaon East,4,2,1614,1614,19909,32133126,3,10,6,2,4,PROP08541,"29,45,26,44,12,19,46,32",9,False
Residential Apartment,Mumbai South West,Juhu,2,0,655,655,40488,26519640,4,10,5,0,8,PROP08542,"32,24,17,25,44,23,46,1,19","1,20",False
Independent/Builder Floor,Navi Mumbai,Panvel,2,2,750,750,15431,11573250,2,17,9,1,6,PROP08543,"12,47,40,42,45,44,23,41","8,1,17",True
Independent House/Villa,Navi Mumbai,Panvel,4,0,1715,1715,8375,14363125,1,4,2,1,8,PROP08544,"19,21,32,25,17,41,42,40,12",6,False
Residential Apartment,Central Mumbai suburbs,Powai,2,0,823,823,22324,18372652,3,22,18,2,6,PROP08545,"21,12,46,44,29",6,True
Residential Apartment,Mira Road And Beyond,Mira Road,3,0,1003,1003,9035,9062105,0,10,4,2,5,PROP08546,"41,44,40,24,29,32","17,8",False
Residential Land,Central Mumbai suburbs,Bhandup West,5,1,2245,2245,18266,41007170,4,12,11,2,4,PROP08547,"1,12,19","9,20,30",False
Independent House/Villa,Mumbai South West,Vile Parle West,2,0,555,555,24746,13734030,5,26,21,1,2,PROP08548,"17,19,42","17,9",True
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,3,0,908,908,17885,16239580,1,29,13,2,5,PROP08549,"47,12,21,23,40,25",6,True
Residential Apartment,Thane,Manpada,3,2,942,942,10864,10233888,0,2,2,1,7,PROP08550,"26,1,45,12,41,25,32,44,47",9,False
Residential Apartment,South Mumbai,Fort,2,2,873,873,54898,47925954,2,6,1,1,1,PROP08551,"42,40,41,29,21,45,47","17,20,9,6",True
Residential Apartment,Central Mumbai suburbs,Kanjurmarg,3,1,1028,1028,20893,21478004,4,7,2,1,3,PROP08552,"12,47,26,17,21,45,44",17,False
Farm House,Mira Road And Beyond,Mira Road,3,1,1367,1367,9562,13071254,2,23,14,1,8,PROP08553,"41,24,45,17,29,25","20,30,19,6",False
Residential Apartment,Mumbai Andheri-Dahisar,Kandivali West,3,1,875,875,23525,20584375,2,15,8,2,5,PROP08554,"44,17,23,41,47","28,20,8,30",False
Independent House/Villa,Navi Mumbai,Nerul,3,0,1021,1021,15235,15554935,0,29,25,2,4,PROP08555,"44,32,1,12,29",9,True
Residential Apartment,Mumbai Harbour,Sewri,3,0,935,935,19804,18516740,10,11,8,0,4,PROP08556,"17,44,41,46,45,24,42","6,8,20",False
Residential Apartment,Central Mumbai suburbs,Kanjurmarg,4,0,1413,1413,22783,32192379,3,16,13,2,4,PROP08557,"40,47,17,42,19,29","6,28",False
Residential Apartment,Mumbai South West,Bandra West,2,2,692,692,39167,27103564,2,21,11,1,5,PROP08558,"12,25,42,32,19,24,1","1,9,17,20",False
Residential Apartment,Mumbai Andheri-Dahisar,Goregaon East,3,0,1321,1321,16587,21911427,0,24,10,2,8,PROP08559,"23,21,19,29","6,1,19",False
Residential Apartment,South Mumbai,Dadar West,2,2,937,937,86552,81099224,0,15,10,1,3,PROP08560,"25,41,29,44,24",9,False
Residential Land,Mumbai South West,Bandra West,3,1,1199,1199,20251,24280949,3,23,1,3,6,PROP08561,"1,32,21,19,23,46,40,17,47","9,1,6",True
Residential Apartment,Central Mumbai suburbs,Vikhroli,2,0,928,928,19377,17981856,0,8,3,1,1,PROP08562,"45,44,19","19,6",True
Independent/Builder Floor,Thane,Thane West,2,0,644,644,17059,10985996,2,17,10,1,4,PROP08563,"24,17,32,45,46,19,12,40,44","28,17,20",True
Independent House/Villa,Mira Road And Beyond,Mira Road,5,2,1961,1961,12117,23761437,1,22,9,3,6,PROP08564,"32,21,45,25,12,17,1","19,30",False
Residential Apartment,South Mumbai,Parel,2,2,789,789,43399,34241811,1,25,7,1,1,PROP08565,"40,45,24,19,1","19,9",True
Serviced Apartments,Mumbai South West,Bandra West,1,2,603,603,36832,22209696,15,6,5,2,6,PROP08566,"41,47,45,32,42,12,25,29,24","20,6,8,30",False
Residential Apartment,South Mumbai,Matunga,3,1,1299,1299,63111,81981189,15,16,3,2,7,PROP08567,"1,45,42,40,47,12,24,21","1,6,20,17",False
Residential Land,Mumbai Andheri-Dahisar,Borivali West,5,0,1807,1807,20255,36600785,20,4,1,0,4,PROP08568,"47,32,21,44,17,26,12","19,1,9,17",True
Residential Apartment,Mumbai Beyond Thane,Ambernath,2,2,768,768,10376,7968768,1,3,2,1,7,PROP08569,"19,26,17","1,30,20,17",True
Residential Apartment,Mumbai Andheri-Dahisar,Andheri West,4,0,1240,1240,21359,26485160,10,1,1,1,8,PROP08570,"46,21,45","28,6",True
Independent House/Villa,Mumbai Andheri-Dahisar,Dahisar East,4,1,1757,1757,15273,26834661,1,3,3,3,7,PROP08571,"44,41,40","28,9,1,30",False
Serviced Apartments,Thane,Thane East,2,0,616,616,13104,8072064,1,16,15,0,8,PROP08572,"1,12,24,41,25,29,46","28,8,1,30",False
Residential Apartment,South Mumbai,Colaba,2,2,882,882,50241,44312562,15,23,5,2,3,PROP08573,"29,24,32,23","30,6",True
Residential Apartment,Central Mumbai suburbs,Mulund West,4,2,2083,2083,29076,60565308,15,4,2,1,6,PROP08574,"19,29,44","17,9,20",True
Residential Apartment,Navi Mumbai,Airoli,3,1,953,953,11454,10915662,2,21,6,0,1,PROP08575,"29,32,21,46,23,1","19,20,6",False
Residential Apartment,Mumbai South West,Bandra West,1,0,385,385,23423,9017855,5,12,4,1,7,PROP08576,"32,12,46,45,26,21,29,40,23","6,30",True
Independent House/Villa,South Mumbai,Fort,4,0,1855,1855,75049,139215895,0,18,8,2,3,PROP08577,"23,12,44,32,21,1,46","20,1,6",False
Studio Apartment,Navi Mumbai,Panvel,1,0,564,564,9837,5548068,0,27,23,3,4,PROP08578,"19,21,40,12,25,46","6,28,19,1",True
Residential Apartment,Mira Road And Beyond,Vasai,2,2,860,860,8900,7654000,3,27,5,2,8,PROP08579,"29,32,24,25,46","19,28,9,6",False
Residential Apartment,Navi Mumbai,Vashi,4,2,2085,2085,11931,24876135,2,9,2,1,2,PROP08580,"29,19,45,25,21",28,False
Residential Apartment,Mira Road And Beyond,Bhayander West,3,2,1347,1347,13951,18791997,0,9,9,1,3,PROP08581,"19,12,42,46,23,44,24,17","17,1",False
Residential Apartment,Mira Road And Beyond,Naigaon,3,2,1159,1159,8627,9998693,10,5,1,0,1,PROP08582,"45,24,1,41,25",30,False
Residential Apartment,Mumbai Andheri-Dahisar,Andheri West,4,0,2175,2175,15300,33277500,3,25,1,2,6,PROP08583,"25,41,23,44,12,29,19,17,45","9,8,28",False
Independent/Builder Floor,Mumbai Andheri-Dahisar,Dahisar East,5,0,3576,3576,14275,51047400,1,25,22,2,1,PROP08584,"40,21,32,44,45,42","8,28",False
Independent/Builder Floor,Central Mumbai suburbs,Bhandup West,2,0,943,943,27493,25925899,20,12,8,1,1,PROP08585,"25,46,19,12,45,29,32,26,23","30,28",False
Independent House/Villa,Navi Mumbai,Vashi,1,0,527,527,16556,8725012,10,22,21,1,5,PROP08586,"17,19,25,42,21","9,8",False
Residential Apartment,Thane,Thane West,3,2,952,952,13074,12446448,2,9,5,0,4,PROP08587,"47,44,46,1,17,29,42","6,9,19",False
Residential Apartment,Central Mumbai suburbs,Kanjurmarg,3,2,1016,1016,23810,24190960,2,22,15,1,8,PROP08588,"42,24,25,23","19,28,9,1",False
Farm House,Mira Road And Beyond,Naigaon,5,2,3635,3635,10640,38676400,1,3,3,1,4,PROP08589,"47,23,24,45,46,19,44,12,25","17,20",False
Residential Apartment,Thane,Thane East,2,2,924,924,10893,10065132,0,8,3,1,1,PROP08590,"47,1,40,21,32,41,24","17,6",True
Independent/Builder Floor,Mira Road And Beyond,Mira Road,3,0,1165,1165,10768,12544720,0,12,9,0,2,PROP08591,"46,44,25,42,23,24,26,41,47","20,17,8,9",True
Residential Apartment,Central Mumbai suburbs,Powai,5,2,2384,2384,16324,38916416,15,5,1,0,1,PROP08592,"32,41,26,44,21,24","6,8",False
Residential Apartment,Mumbai Harbour,Chembur,2,0,897,897,17751,15922647,1,20,15,1,4,PROP08593,"26,47,25,19","28,9",False
Independent House/Villa,South Mumbai,Fort,4,1,2127,2127,66463,141366801,2,26,5,2,7,PROP08594,"26,41,46,23,1,25,44","30,8",True
Residential Apartment,Mumbai South West,Khar West,3,0,930,930,25487,23702910,0,5,1,1,3,PROP08595,"25,41,26","8,20",False
Residential Apartment,Central Mumbai suburbs,Bhandup West,1,2,508,508,16221,8240268,1,25,12,1,4,PROP08596,"12,42,24,40,17,29,1,41,44","9,19,1",False
Independent House/Villa,Mira Road And Beyond,Mira Road,4,0,1813,1813,12841,23280733,0,10,4,2,4,PROP08597,"24,26,1,25,47,12,21,17","30,1",False
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,4,0,1599,1599,16585,26519415,1,2,1,0,4,PROP08598,"41,46,12,42,32",20,True
Residential Apartment,Central Mumbai suburbs,Mulund West,1,0,526,526,25831,13587106,1,26,8,0,4,PROP08599,"29,42,46,25,17,12,32,45,40",30,False
Residential Apartment,Mumbai Andheri-Dahisar,Andheri East,2,2,718,718,19675,14126650,3,29,4,1,8,PROP08600,"19,23,32,45,46,1,24,44",30,False
Independent House/Villa,Central Mumbai suburbs,Powai,3,1,1374,1374,24563,33749562,5,3,2,2,1,PROP08601,"40,29,45,42,1",20,True
Residential Apartment,Mira Road And Beyond,Vasai,4,2,2081,2081,10722,22312482,3,17,5,1,1,PROP08602,"32,40,19,17,24,1","6,19,17",False
Residential Land,Mumbai Andheri-Dahisar,Kandivali West,3,1,1329,1329,24377,32397033,3,15,3,2,7,PROP08603,"19,41,17,12,45,32,24,1,23","9,19,8",True
Residential Apartment,Thane,Majiwada,3,0,1395,1395,19252,26856540,15,20,2,1,1,PROP08604,"45,47,44,19,12,23,1,29",1,True
Independent House/Villa,Navi Mumbai,Nerul,3,1,1123,1123,8901,9995823,5,27,15,2,1,PROP08605,"17,46,40","19,17,9",True
Independent/Builder Floor,Mumbai Andheri-Dahisar,Borivali West,2,0,665,665,19300,12834500,0,13,6,0,5,PROP08606,"29,1,24,25,32,45,47,26","9,6,20,1",False
Residential Apartment,Central Mumbai suburbs,Kanjurmarg,1,0,561,561,23849,13379289,2,5,5,1,2,PROP08607,"46,29,19","30,28,6,8",False
Residential Apartment,South Mumbai,Worli,3,0,1092,1092,74596,81458832,1,3,3,0,3,PROP08608,"42,25,17,12,46,45",6,True
Residential Apartment,Navi Mumbai,Vashi,2,0,678,678,17432,11818896,3,4,4,2,1,PROP08609,"19,40,45,29,46,42,12,21",9,False
Residential Apartment,Central Mumbai suburbs,Mulund West,2,2,579,579,22174,12838746,7,5,3,1,5,PROP08610,"1,17,12,42,40,21,24","9,17",False
Serviced Apartments,Navi Mumbai,Nerul,3,1,1000,1000,12705,12705000,2,4,1,2,3,PROP08611,"46,32,19,40,17,1,44,12,45","6,20,1,9",False
Residential Apartment,Mira Road And Beyond,Bhayander West,5,0,3576,3576,10277,36750552,1,9,6,0,6,PROP08612,"1,32,29","8,28,1,17",False
Studio Apartment,Mumbai Harbour,Wadala,1,1,476,476,15652,7450352,0,22,17,1,3,PROP08613,"47,26,29,42,41,46,44,25","1,6,28,17",False
Residential Apartment,Mumbai Andheri-Dahisar,Goregaon East,2,2,720,720,22534,16224480,2,24,6,2,6,PROP08614,"32,23,26,29,17","28,8,9",False
Residential Apartment,South Mumbai,Prabhadevi,2,2,661,661,30934,20447374,5,29,19,1,3,PROP08615,"1,23,25,41,44,42,19,40","1,30",False
Residential Land,Mumbai South West,Khar West,5,2,2913,2913,40928,119223264,5,5,4,3,2,PROP08616,"23,45,46,24,44,25,29,21","8,20",True
Residential Apartment,Mumbai Andheri-Dahisar,Goregaon East,2,2,650,650,16018,10411700,2,23,17,1,7,PROP08617,"44,19,12,32,17,47","17,30,8,20",False
Residential Apartment,Mira Road And Beyond,Bhayander East,3,0,937,937,11454,10732398,5,25,2,2,5,PROP08618,"23,21,17,46,29","28,30,8,20",True
Residential Apartment,Thane,Thane West,5,2,2832,2832,15423,43677936,1,23,12,3,8,PROP08619,"42,47,29,17,41,21,40,45,24","20,8,1,30",True
Residential Land,Navi Mumbai,Belapur,4,2,1671,1671,10286,17187906,20,2,1,3,7,PROP08620,"32,12,44,23",19,False
Residential Land,Mumbai Andheri-Dahisar,Goregaon East,2,2,580,580,14223,8249340,1,27,18,1,5,PROP08621,"44,29,25",17,False
